cluuq,HH_code,gps_latitude,gps_longitude,prov,dist,div,loc,locality,hh_grid,mini_grid,solar,exp_mnth,county,exp_annual,pw_final
959_1,1080801021_16,-4.269408824,39.5746493,Coast,Msambweni,Diani,Diani,U,1.00E+00,0.00E+00,0.00E+00,,Kwale,106300,552.5723267
959_1,1080801021_06,-4.262813045,39.5952577,Coast,Msambweni,Diani,Diani,R,1.00E+00,0.00E+00,1.00E+00,,Kwale,30888,112.1861267
959_1,1080801021_09,-4.270037531,39.5713321,Coast,Msambweni,Diani,Diani,U,1.00E+00,0.00E+00,0.00E+00,,Kwale,11544,552.5723267
959_1,1080801021_15,-4.268872174,39.5717298,Coast,Msambweni,Diani,Diani,U,0.00E+00,0.00E+00,0.00E+00,,Kwale,19300,185.9618378
959_1,1080801021_14,-4.264085622,39.5935488,Coast,Msambweni,Diani,Diani,R,1.00E+00,0.00E+00,0.00E+00,,Kwale,18888,112.1861267
963_32,1080901011_07,-4.500358916,39.2011409,Coast,Msambweni,Lunga Lunga,Dzombo,R,0.00E+00,0.00E+00,1.00E+00,,Kwale,8500,1949.845825
963_32,1080901011_09,-4.477021855,39.2026281,Coast,Msambweni,Lunga Lunga,Dzombo,R,0.00E+00,0.00E+00,0.00E+00,,Kwale,10276,1949.845825
963_32,1080901011_08,-4.478171689,39.1982369,Coast,Msambweni,Lunga Lunga,Dzombo,R,0.00E+00,0.00E+00,0.00E+00,,Kwale,17388,1949.845825
963_32,1080901011_13,-4.496571466,39.19333,Coast,Msambweni,Lunga Lunga,Dzombo,R,0.00E+00,0.00E+00,0.00E+00,,Kwale,3000,1949.845825
963_32,1080901011_14,-4.495941728,39.1914096,Coast,Msambweni,Lunga Lunga,Dzombo,R,0.00E+00,0.00E+00,0.00E+00,,Kwale,5264,1949.845825
963_32,1080901011_04,-4.477659823,39.2032195,Coast,Msambweni,Lunga Lunga,Dzombo,R,0.00E+00,0.00E+00,0.00E+00,,Kwale,1750,1949.845825
963_32,1080901011_12,-4.47796967,39.2079977,Coast,Msambweni,Lunga Lunga,Dzombo,R,0.00E+00,0.00E+00,0.00E+00,,Kwale,20664,1949.845825
963_32,1080901011_11,-4.481008641,39.2048627,Coast,Msambweni,Lunga Lunga,Dzombo,R,0.00E+00,0.00E+00,0.00E+00,,Kwale,48464,1949.845825
963_32,1080901011_01,-4.478281217,39.20487,Coast,Msambweni,Lunga Lunga,Dzombo,P,0.00E+00,0.00E+00,1.00E+00,,Kwale,7100,1949.845825
963_32,1080901011_06,-4.473888225,39.1959586,Coast,Msambweni,Lunga Lunga,Dzombo,R,1.00E+00,0.00E+00,0.00E+00,,Kwale,104776,1949.845825
963_32,1080901011_03,-4.477066564,39.2037061,Coast,Msambweni,Lunga Lunga,Dzombo,R,0.00E+00,0.00E+00,0.00E+00,,Kwale,8826,1949.845825
963_32,1080901011_10,-4.496716856,39.1960658,Coast,Msambweni,Lunga Lunga,Dzombo,R,0.00E+00,0.00E+00,0.00E+00,,Kwale,0,1949.845825
963_32,1080901011_02,-4.478089804,39.2044696,Coast,Msambweni,Lunga Lunga,Dzombo,U,0.00E+00,0.00E+00,1.00E+00,,Kwale,149052,9603.958008
963_32,1080901011_05,-4.480720908,39.2098237,Coast,Msambweni,Lunga Lunga,Dzombo,R,0.00E+00,0.00E+00,0.00E+00,,Kwale,1800,1949.845825
963_43,1080901012_10,-4.513042715,39.1955987,Coast,Msambweni,Lunga Lunga,Dzombo,R,1.00E+00,0.00E+00,1.00E+00,,Kwale,11544,779.9384155
963_43,1080901012_04,-4.512791901,39.1959568,Coast,Msambweni,Lunga Lunga,Dzombo,R,1.00E+00,0.00E+00,1.00E+00,,Kwale,91552,779.9384155
963_43,1080901012_08,-4.515433125,39.1968248,Coast,Msambweni,Lunga Lunga,Dzombo,R,0.00E+00,0.00E+00,0.00E+00,,Kwale,57164,1559.876831
963_43,1080901012_03,-4.511612754,39.1954719,Coast,Msambweni,Lunga Lunga,Dzombo,R,0.00E+00,0.00E+00,0.00E+00,,Kwale,8992,1559.876831
963_43,1080901012_09,-4.513051781,39.1966479,Coast,Msambweni,Lunga Lunga,Dzombo,R,0.00E+00,0.00E+00,0.00E+00,,Kwale,21264,1559.876831
963_43,1080901012_13,-4.514551966,39.1950364,Coast,Msambweni,Lunga Lunga,Dzombo,R,0.00E+00,0.00E+00,0.00E+00,,Kwale,40656,1559.876831
963_43,1080901012_02,-4.513422264,39.1962473,Coast,Msambweni,Lunga Lunga,Dzombo,R,1.00E+00,0.00E+00,1.00E+00,,Kwale,29950,779.9384155
963_43,1080901012_12,-4.514521431,39.1986495,Coast,Msambweni,Lunga Lunga,Dzombo,R,1.00E+00,0.00E+00,0.00E+00,,Kwale,242888,779.9384155
963_43,1080901012_14,-4.516315949,39.196374,Coast,Msambweni,Lunga Lunga,Dzombo,R,0.00E+00,0.00E+00,0.00E+00,,Kwale,99664,1559.876831
963_43,1080901012_05,-4.508442722,39.1940065,Coast,Msambweni,Lunga Lunga,Dzombo,R,0.00E+00,0.00E+00,0.00E+00,,Kwale,26216,1559.876831
963_43,1080901012_11,-4.514410673,39.1943324,Coast,Msambweni,Lunga Lunga,Dzombo,R,0.00E+00,0.00E+00,0.00E+00,,Kwale,11544,1559.876831
963_43,1080901012_07,-4.514926438,39.1970678,Coast,Msambweni,Lunga Lunga,Dzombo,R,0.00E+00,0.00E+00,0.00E+00,,Kwale,28500,1559.876831
963_43,1080901012_01,-4.513196732,39.1963567,Coast,Msambweni,Lunga Lunga,Dzombo,R,1.00E+00,0.00E+00,1.00E+00,,Kwale,76800,779.9384155
963_43,1080901012_06,-4.510366039,39.1956979,Coast,Msambweni,Lunga Lunga,Dzombo,R,0.00E+00,0.00E+00,0.00E+00,,Kwale,16216,1559.876831
965_7,1080903011_05,-4.396310758,38.9634653,Coast,Msambweni,Lunga Lunga,Lunga Lunga,R,0.00E+00,0.00E+00,0.00E+00,,Kwale,3000,2729.78418
965_7,1080903011_06,-4.404677792,38.9778584,Coast,Msambweni,Lunga Lunga,Lunga Lunga,R,0.00E+00,0.00E+00,0.00E+00,,Kwale,10656,2729.78418
965_7,1080903011_09,-4.399198072,38.9610025,Coast,Msambweni,Lunga Lunga,Lunga Lunga,R,0.00E+00,0.00E+00,0.00E+00,,Kwale,7664,2729.78418
965_7,1080903011_01,-4.399560664,38.9646731,Coast,Msambweni,Lunga Lunga,Lunga Lunga,R,0.00E+00,0.00E+00,0.00E+00,,Kwale,12000,2729.78418
965_7,1080903011_10,-4.407979211,38.9939013,Coast,Msambweni,Lunga Lunga,Lunga Lunga,R,0.00E+00,0.00E+00,0.00E+00,,Kwale,1900,2729.78418
965_7,1080903011_07,-4.396350385,38.9642722,Coast,Msambweni,Lunga Lunga,Lunga Lunga,R,0.00E+00,0.00E+00,0.00E+00,,Kwale,11544,2729.78418
965_7,1080903011_02,-4.399340052,38.9649557,Coast,Msambweni,Lunga Lunga,Lunga Lunga,R,0.00E+00,0.00E+00,0.00E+00,,Kwale,6888,2729.78418
965_7,1080903011_04,-4.402408468,38.9734457,Coast,Msambweni,Lunga Lunga,Lunga Lunga,R,0.00E+00,0.00E+00,0.00E+00,,Kwale,19250,2729.78418
965_7,1080903011_03,-4.400461317,38.9612737,Coast,Msambweni,Lunga Lunga,Lunga Lunga,R,0.00E+00,0.00E+00,0.00E+00,,Kwale,4388,2729.78418
965_7,1080903011_08,-4.394993046,38.9575653,Coast,Msambweni,Lunga Lunga,Lunga Lunga,R,0.00E+00,0.00E+00,0.00E+00,,Kwale,1250,2729.78418
966_7,1080903021_01,-4.526598517,39.1534214,Coast,Msambweni,Lunga Lunga,Lunga Lunga,P,0.00E+00,0.00E+00,0.00E+00,,Kwale,60664,1379.890991
966_7,1080903021_05,-4.530049722,39.1371729,Coast,Msambweni,Lunga Lunga,Lunga Lunga,P,0.00E+00,0.00E+00,0.00E+00,,Kwale,9052,1379.890991
966_7,1080903021_09,-4.519807275,39.1594909,Coast,Msambweni,Lunga Lunga,Lunga Lunga,R,0.00E+00,0.00E+00,0.00E+00,,Kwale,19976,1379.890991
966_7,1080903021_13,-4.527676822,39.155452,Coast,Msambweni,Lunga Lunga,Lunga Lunga,R,0.00E+00,0.00E+00,1.00E+00,,Kwale,12052,1379.890991
966_7,1080903021_10,-4.524341415,39.1574245,Coast,Msambweni,Lunga Lunga,Lunga Lunga,P,0.00E+00,0.00E+00,1.00E+00,,Kwale,33500,1379.890991
966_7,1080903021_12,-4.525474698,39.1550496,Coast,Msambweni,Lunga Lunga,Lunga Lunga,P,0.00E+00,0.00E+00,1.00E+00,,Kwale,73700,1379.890991
966_7,1080903021_08,-4.520981423,39.1593314,Coast,Msambweni,Lunga Lunga,Lunga Lunga,P,0.00E+00,0.00E+00,0.00E+00,,Kwale,19000,1379.890991
966_7,1080903021_06,-4.528832263,39.135495,Coast,Msambweni,Lunga Lunga,Lunga Lunga,P,0.00E+00,0.00E+00,0.00E+00,,Kwale,23400,1379.890991
966_7,1080903021_07,-4.523176128,39.161268,Coast,Msambweni,Lunga Lunga,Lunga Lunga,P,0.00E+00,0.00E+00,0.00E+00,,Kwale,11052,1379.890991
966_7,1080903021_02,-4.526447618,39.1532192,Coast,Msambweni,Lunga Lunga,Lunga Lunga,P,0.00E+00,0.00E+00,1.00E+00,,Kwale,26000,1379.890991
966_7,1080903021_11,-4.526239431,39.1572139,Coast,Msambweni,Lunga Lunga,Lunga Lunga,P,0.00E+00,0.00E+00,1.00E+00,,Kwale,50552,1379.890991
966_7,1080903021_04,-4.529654535,39.1538337,Coast,Msambweni,Lunga Lunga,Lunga Lunga,P,0.00E+00,0.00E+00,0.00E+00,,Kwale,36500,1379.890991
966_7,1080903021_03,-4.530743817,39.1513638,Coast,Msambweni,Lunga Lunga,Lunga Lunga,P,0.00E+00,0.00E+00,0.00E+00,,Kwale,10940,1379.890991
977_1,1081003022_05,-4.452080392,39.4904828,Coast,Msambweni,Msambweni,Msambweni,R,0.00E+00,0.00E+00,0.00E+00,,Kwale,23900,22.74468231
977_1,1081003022_13,-4.452307578,39.4942759,Coast,Msambweni,Msambweni,Msambweni,R,0.00E+00,0.00E+00,0.00E+00,,Kwale,28000,22.74468231
977_1,1081003022_11,-4.454156927,39.4948911,Coast,Msambweni,Msambweni,Msambweni,R,0.00E+00,0.00E+00,0.00E+00,,Kwale,2460,22.74468231
977_1,1081003022_10,-4.452260815,39.495548,Coast,Msambweni,Msambweni,Msambweni,R,0.00E+00,0.00E+00,0.00E+00,,Kwale,6000,22.74468231
977_1,1081003022_07,-4.453282859,39.4932588,Coast,Msambweni,Msambweni,Msambweni,R,0.00E+00,0.00E+00,0.00E+00,,Kwale,26100,22.74468231
977_1,1081003022_01,-4.453057837,39.4898654,Coast,Msambweni,Msambweni,Msambweni,R,0.00E+00,0.00E+00,0.00E+00,,Kwale,13388,22.74468231
977_1,1081003022_08,-4.446371982,39.4941028,Coast,Msambweni,Msambweni,Msambweni,R,0.00E+00,0.00E+00,0.00E+00,,Kwale,51400,22.74468231
977_1,1081003022_09,-4.44649468,39.4948436,Coast,Msambweni,Msambweni,Msambweni,R,0.00E+00,0.00E+00,0.00E+00,,Kwale,3500,22.74468231
977_1,1081003022_12,-4.452352037,39.4974786,Coast,Msambweni,Msambweni,Msambweni,R,0.00E+00,0.00E+00,0.00E+00,,Kwale,0,22.74468231
977_1,1081003022_02,-4.453236261,39.4903235,Coast,Msambweni,Msambweni,Msambweni,R,0.00E+00,0.00E+00,0.00E+00,,Kwale,,22.74468231
977_1,1081003022_06,-4.453053295,39.4932474,Coast,Msambweni,Msambweni,Msambweni,R,0.00E+00,0.00E+00,0.00E+00,,Kwale,14500,22.74468231
977_1,1081003022_03,-4.453720148,39.4901109,Coast,Msambweni,Msambweni,Msambweni,R,0.00E+00,0.00E+00,0.00E+00,,Kwale,31360,22.74468231
977_1,1081003022_04,-4.452873506,39.4897417,Coast,Msambweni,Msambweni,Msambweni,R,0.00E+00,0.00E+00,0.00E+00,,Kwale,12500,22.74468231
977_4,1081003021_08,-4.465331679,39.4825492,Coast,Msambweni,Msambweni,Msambweni,U,1.00E+00,0.00E+00,0.00E+00,,Kwale,16400,97.09165955
977_4,1081003021_11,-4.463630439,39.4841179,Coast,Msambweni,Msambweni,Msambweni,U,1.00E+00,0.00E+00,0.00E+00,,Kwale,3500,97.09165955
977_4,1081003021_04,-4.467123166,39.4841309,Coast,Msambweni,Msambweni,Msambweni,U,1.00E+00,0.00E+00,0.00E+00,,Kwale,17500,97.09165955
977_4,1081003021_06,-4.464663124,39.4842219,Coast,Msambweni,Msambweni,Msambweni,U,1.00E+00,0.00E+00,0.00E+00,,Kwale,133000,97.09165955
977_4,1081003021_12,-4.462840436,39.485405,Coast,Msambweni,Msambweni,Msambweni,U,1.00E+00,0.00E+00,0.00E+00,,Kwale,13800,97.09165955
977_4,1081003021_13,-4.466633003,39.4836565,Coast,Msambweni,Msambweni,Msambweni,U,1.00E+00,0.00E+00,0.00E+00,,Kwale,5200,97.09165955
977_4,1081003021_09,-4.465676607,39.4829382,Coast,Msambweni,Msambweni,Msambweni,U,1.00E+00,0.00E+00,1.00E+00,,Kwale,40500,97.09165955
977_4,1081003021_03,-4.466992556,39.4870896,Coast,Msambweni,Msambweni,Msambweni,U,1.00E+00,0.00E+00,0.00E+00,,Kwale,9720,97.09165955
977_4,1081003021_14,-4.4681396,39.4843076,Coast,Msambweni,Msambweni,Msambweni,U,1.00E+00,0.00E+00,1.00E+00,,Kwale,68200,97.09165955
977_4,1081003021_05,-4.466129927,39.4890407,Coast,Msambweni,Msambweni,Msambweni,U,1.00E+00,0.00E+00,0.00E+00,,Kwale,25620,97.09165955
977_4,1081003021_01,-4.461002482,39.4823791,Coast,Msambweni,Msambweni,Msambweni,U,1.00E+00,0.00E+00,0.00E+00,,Kwale,9000,97.09165955
977_4,1081003021_15,-4.470441809,39.4844367,Coast,Msambweni,Msambweni,Msambweni,U,1.00E+00,0.00E+00,0.00E+00,,Kwale,0,97.09165955
977_4,1081003021_07,-4.461528361,39.4829649,Coast,Msambweni,Msambweni,Msambweni,R,1.00E+00,0.00E+00,0.00E+00,,Kwale,15500,19.71205711
977_4,1081003021_10,-4.464560425,39.4834167,Coast,Msambweni,Msambweni,Msambweni,U,1.00E+00,0.00E+00,0.00E+00,,Kwale,15000,97.09165955
977_4,1081003021_02,-4.461769592,39.4820503,Coast,Msambweni,Msambweni,Msambweni,U,1.00E+00,0.00E+00,0.00E+00,,Kwale,3600,97.09165955
977_8,1081003023_09,-4.464331026,39.47194,Coast,Msambweni,Msambweni,Msambweni,R,1.00E+00,0.00E+00,0.00E+00,,Kwale,12300,374.5291138
977_8,1081003023_12,-4.46994642,39.4730791,Coast,Msambweni,Msambweni,Msambweni,U,1.00E+00,0.00E+00,0.00E+00,,Kwale,111800,1844.741455
977_8,1081003023_06,-4.46424809,39.4716752,Coast,Msambweni,Msambweni,Msambweni,U,0.00E+00,0.00E+00,0.00E+00,,Kwale,22088,184.4741669
977_8,1081003023_10,-4.464237139,39.4750443,Coast,Msambweni,Msambweni,Msambweni,R,1.00E+00,0.00E+00,0.00E+00,,Kwale,0,374.5291138
977_8,1081003023_11,-4.465605117,39.473029,Coast,Msambweni,Msambweni,Msambweni,U,0.00E+00,0.00E+00,0.00E+00,,Kwale,86776,184.4741669
977_8,1081003023_05,-4.46510492,39.4723991,Coast,Msambweni,Msambweni,Msambweni,R,1.00E+00,0.00E+00,0.00E+00,,Kwale,5000,374.5291138
977_8,1081003023_08,-4.465302743,39.4722895,Coast,Msambweni,Msambweni,Msambweni,R,1.00E+00,0.00E+00,0.00E+00,,Kwale,45100,374.5291138
977_8,1081003023_14,-4.470195611,39.4731,Coast,Msambweni,Msambweni,Msambweni,U,1.00E+00,0.00E+00,0.00E+00,,Kwale,38150,1844.741455
977_8,1081003023_13,-4.466873691,39.4734798,Coast,Msambweni,Msambweni,Msambweni,U,0.00E+00,0.00E+00,0.00E+00,,Kwale,73200,184.4741669
977_8,1081003023_02,-4.464645132,39.4723179,Coast,Msambweni,Msambweni,Msambweni,R,1.00E+00,0.00E+00,0.00E+00,,Kwale,1000,374.5291138
977_8,1081003023_04,-4.464173504,39.4714316,Coast,Msambweni,Msambweni,Msambweni,U,1.00E+00,0.00E+00,0.00E+00,,Kwale,19728,1844.741455
977_8,1081003023_01,-4.46370937,39.470956,Coast,Msambweni,Msambweni,Msambweni,U,1.00E+00,0.00E+00,0.00E+00,,Kwale,13292,1844.741455
977_8,1081003023_07,-4.463502754,39.4706761,Coast,Msambweni,Msambweni,Msambweni,R,1.00E+00,0.00E+00,1.00E+00,,Kwale,97300,374.5291138
977_8,1081003023_03,-4.464855149,39.4725709,Coast,Msambweni,Msambweni,Msambweni,R,1.00E+00,0.00E+00,0.00E+00,,Kwale,0,374.5291138
98_5,8010801011_04,-1.26556693,36.8198005,Nairobi,Westlands,Westlands,Highridge,U,1.00E+00,0.00E+00,0.00E+00,,Nairobi,73164,8845.301758
98_5,8010801011_03,-1.265453079,36.8195307,Nairobi,Westlands,Westlands,Highridge,U,1.00E+00,0.00E+00,0.00E+00,,Nairobi,11664,8845.301758
98_5,8010801011_01,-1.26439151,36.8180168,Nairobi,Westlands,Westlands,Highridge,U,1.00E+00,0.00E+00,0.00E+00,,Nairobi,77776,8845.301758
98_5,8010801011_02,-1.265166547,36.8191753,Nairobi,Westlands,Westlands,Highridge,U,1.00E+00,0.00E+00,0.00E+00,,Nairobi,8888,8845.301758
991_5,1090104031_11,-3.366090119,39.9028205,Coast,Kilifi,Bahari,Matsangoni,R,0.00E+00,0.00E+00,0.00E+00,,Kilifi,60430,1361.720215
991_5,1090104031_06,-3.370465731,39.8991159,Coast,Kilifi,Bahari,Matsangoni,R,0.00E+00,0.00E+00,1.00E+00,,Kilifi,3138,1361.720215
991_5,1090104031_02,-3.370759979,39.903405,Coast,Kilifi,Bahari,Matsangoni,R,0.00E+00,0.00E+00,0.00E+00,,Kilifi,6500,1361.720215
991_5,1090104031_10,-3.365003354,39.9040923,Coast,Kilifi,Bahari,Matsangoni,R,0.00E+00,0.00E+00,0.00E+00,,Kilifi,23000,1361.720215
991_5,1090104031_03,-3.372181197,39.9021035,Coast,Kilifi,Bahari,Matsangoni,R,0.00E+00,0.00E+00,1.00E+00,,Kilifi,200000,1361.720215
991_5,1090104031_09,-3.366417764,39.9053927,Coast,Kilifi,Bahari,Matsangoni,R,0.00E+00,0.00E+00,0.00E+00,,Kilifi,42000,1361.720215
991_5,1090104031_05,-3.37093097,39.9003563,Coast,Kilifi,Bahari,Matsangoni,R,0.00E+00,0.00E+00,1.00E+00,,Kilifi,2276,1361.720215
991_5,1090104031_01,-3.368998886,39.9051387,Coast,Kilifi,Bahari,Matsangoni,R,0.00E+00,0.00E+00,0.00E+00,,Kilifi,9400,1361.720215
991_5,1090104031_08,-3.367735611,39.9000031,Coast,Kilifi,Bahari,Matsangoni,R,0.00E+00,0.00E+00,0.00E+00,,Kilifi,12000,1361.720215
991_5,1090104031_04,-3.37096405,39.904946,Coast,Kilifi,Bahari,Matsangoni,R,0.00E+00,0.00E+00,1.00E+00,,Kilifi,11888,1361.720215
991_5,1090104031_07,-3.370398578,39.8980931,Coast,Kilifi,Bahari,Matsangoni,R,0.00E+00,0.00E+00,0.00E+00,,Kilifi,5000,1361.720215
992_1,1090105011_09,-3.615023565,39.8625336,Coast,Kilifi,Bahari,Township,U,1.00E+00,0.00E+00,0.00E+00,10976,Kilifi,91976,1125.764038
992_1,1090105011_05,-3.612196933,39.8722191,Coast,Kilifi,Bahari,Township,P,1.00E+00,0.00E+00,0.00E+00,10414,Kilifi,7552,75.00421143
992_1,1090105011_04,-3.633307744,39.862687,Coast,Kilifi,Bahari,Township,P,0.00E+00,0.00E+00,0.00E+00,,Kilifi,11544,24.49117088
992_1,1090105011_02,-3.626381444,39.8551832,Coast,Kilifi,Bahari,Township,U,1.00E+00,0.00E+00,0.00E+00,,Kilifi,51000,1125.764038
992_1,1090105011_08,-3.615217173,39.8632075,Coast,Kilifi,Bahari,Township,U,0.00E+00,0.00E+00,0.00E+00,,Kilifi,8880,367.5964355
992_1,1090105011_14,-3.604554552,39.8589962,Coast,Kilifi,Bahari,Township,U,0.00E+00,0.00E+00,0.00E+00,,Kilifi,3100,367.5964355
992_1,1090105011_06,-3.627708903,39.8581078,Coast,Kilifi,Bahari,Township,U,1.00E+00,0.00E+00,0.00E+00,,Kilifi,11544,1125.764038
992_1,1090105011_12,-3.604139932,39.8593827,Coast,Kilifi,Bahari,Township,U,1.00E+00,0.00E+00,0.00E+00,,Kilifi,287992,1125.764038
992_1,1090105011_10,-3.615209005,39.8629569,Coast,Kilifi,Bahari,Township,U,1.00E+00,0.00E+00,0.00E+00,8728,Kilifi,285380,1125.764038
992_1,1090105011_11,-3.625743513,39.8548625,Coast,Kilifi,Bahari,Township,P,1.00E+00,0.00E+00,0.00E+00,,Kilifi,22440,75.00421143
992_1,1090105011_03,-3.611998529,39.8724874,Coast,Kilifi,Bahari,Township,P,1.00E+00,0.00E+00,0.00E+00,8911,Kilifi,5086,75.00421143
992_1,1090105031_01,-3.6311617,39.8527519,Coast,Kilifi,Bahari,Township,U,1.00E+00,0.00E+00,0.00E+00,,Kilifi,11544,1125.764038
992_1,1090105011_07,-3.612182908,39.8721443,Coast,Kilifi,Bahari,Township,P,1.00E+00,0.00E+00,0.00E+00,,Kilifi,4440,75.00421143
992_1,1090105011_13,-3.602226041,39.8595434,Coast,Kilifi,Bahari,Township,U,1.00E+00,0.00E+00,0.00E+00,,Kilifi,8200,1125.764038
992_1,1090105011_01,-3.62693797,39.856535,Coast,Kilifi,Bahari,Township,U,1.00E+00,0.00E+00,1.00E+00,,Kilifi,31992,1125.764038
993_1,1090105021_06,-3.618513778,39.8494412,Coast,Kilifi,Bahari,Township,U,0.00E+00,0.00E+00,0.00E+00,,Kilifi,8796,964.9406128
993_1,1090105021_04,-3.60196739,39.8335674,Coast,Kilifi,Bahari,Township,U,1.00E+00,0.00E+00,0.00E+00,14310,Kilifi,150166,551.3945923
993_1,1090105021_11,-3.610442691,39.834773,Coast,Kilifi,Bahari,Township,U,0.00E+00,0.00E+00,1.00E+00,,Kilifi,28427,964.9406128
993_1,1090105021_08,-3.61400397,39.8523224,Coast,Kilifi,Bahari,Township,U,1.00E+00,0.00E+00,0.00E+00,15411,Kilifi,146733,551.3945923
993_1,1090105021_07,-3.616279528,39.8511792,Coast,Kilifi,Bahari,Township,U,0.00E+00,0.00E+00,1.00E+00,,Kilifi,84616,964.9406128
993_1,1090105021_14,-3.603657625,39.8415696,Coast,Kilifi,Bahari,Township,U,1.00E+00,0.00E+00,0.00E+00,,Kilifi,63968,551.3945923
993_1,1090105021_01,-3.603764877,39.8379113,Coast,Kilifi,Bahari,Township,U,0.00E+00,0.00E+00,1.00E+00,,Kilifi,13677,964.9406128
993_1,1090105021_12,-3.607557848,39.8371543,Coast,Kilifi,Bahari,Township,U,0.00E+00,0.00E+00,0.00E+00,,Kilifi,30974,964.9406128
993_1,1090105021_02,-3.604361738,39.8372892,Coast,Kilifi,Bahari,Township,U,0.00E+00,0.00E+00,0.00E+00,,Kilifi,14027,964.9406128
993_1,1090105021_03,-3.602705572,39.8370347,Coast,Kilifi,Bahari,Township,U,0.00E+00,0.00E+00,1.00E+00,,Kilifi,10128,964.9406128
993_1,1090105021_09,-3.607543313,39.8451861,Coast,Kilifi,Bahari,Township,U,1.00E+00,0.00E+00,0.00E+00,10271,Kilifi,60594,551.3945923
993_1,1090105021_05,-3.618766627,39.8495757,Coast,Kilifi,Bahari,Township,U,0.00E+00,0.00E+00,0.00E+00,,Kilifi,8126,964.9406128
993_1,1090105021_13,-3.605634469,39.8424342,Coast,Kilifi,Bahari,Township,U,1.00E+00,0.00E+00,0.00E+00,,Kilifi,11544,551.3945923
993_1,1090101021_01,-3.602997638,39.8447171,Coast,Kilifi,Bahari,Tezo,U,1.00E+00,0.00E+00,0.00E+00,,Kilifi,15268,551.3945923
993_1,1090105021_10,-3.604599728,39.8429392,Coast,Kilifi,Bahari,Township,U,1.00E+00,0.00E+00,0.00E+00,16052,Kilifi,63344,551.3945923
995_3,1090105041_02,-3.644963648,39.8465415,Coast,Kilifi,Bahari,Township,U,1.00E+00,0.00E+00,0.00E+00,,Kilifi,87440,524.4242554
995_3,1090105041_11,-3.642765172,39.8475868,Coast,Kilifi,Bahari,Township,U,0.00E+00,0.00E+00,0.00E+00,,Kilifi,3511,524.4242554
995_3,1090105041_09,-3.642127228,39.8469893,Coast,Kilifi,Bahari,Township,U,0.00E+00,0.00E+00,0.00E+00,,Kilifi,47500,524.4242554
995_3,1090105041_06,-3.641999878,39.8477627,Coast,Kilifi,Bahari,Township,U,1.00E+00,0.00E+00,0.00E+00,,Kilifi,59088,524.4242554
995_3,1090105041_07,-3.642677697,39.846641,Coast,Kilifi,Bahari,Township,U,1.00E+00,0.00E+00,0.00E+00,5550,Kilifi,60000,524.4242554
995_3,1090105041_12,-3.645785157,39.8492503,Coast,Kilifi,Bahari,Township,U,1.00E+00,0.00E+00,1.00E+00,4550,Kilifi,11900,524.4242554
995_3,1090105041_01,-3.644944684,39.8464936,Coast,Kilifi,Bahari,Township,U,1.00E+00,0.00E+00,1.00E+00,,Kilifi,12816,524.4242554
995_3,1090105041_05,-3.642682911,39.8476749,Coast,Kilifi,Bahari,Township,U,1.00E+00,0.00E+00,1.00E+00,,Kilifi,92000,524.4242554
995_3,1090105041_03,-3.644250176,39.8479454,Coast,Kilifi,Bahari,Township,U,1.00E+00,0.00E+00,0.00E+00,,Kilifi,55200,524.4242554
995_3,1090105041_10,-3.642130078,39.8469579,Coast,Kilifi,Bahari,Township,U,1.00E+00,0.00E+00,0.00E+00,,Kilifi,41200,524.4242554
995_3,1090105041_04,-3.644213282,39.848301,Coast,Kilifi,Bahari,Township,U,1.00E+00,0.00E+00,1.00E+00,,Kilifi,73328,524.4242554
995_3,1090105041_08,-3.642575737,39.8463837,Coast,Kilifi,Bahari,Township,U,1.00E+00,0.00E+00,0.00E+00,,Kilifi,37400,524.4242554
995_5,1090105042_03,-3.64589394,39.8435224,Coast,Kilifi,Bahari,Township,U,0.00E+00,0.00E+00,0.00E+00,,Kilifi,3000,3859.762451
995_5,1090105042_10,-3.643056552,39.8446902,Coast,Kilifi,Bahari,Township,U,1.00E+00,0.00E+00,0.00E+00,6728,Kilifi,11544,771.9524536
995_5,1090105042_06,-3.64454399,39.8460469,Coast,Kilifi,Bahari,Township,U,1.00E+00,0.00E+00,1.00E+00,,Kilifi,8422,771.9524536
995_5,1090105042_05,-3.647091692,39.8427781,Coast,Kilifi,Bahari,Township,U,1.00E+00,0.00E+00,1.00E+00,,Kilifi,11544,771.9524536
995_5,1090105042_07,-3.646526764,39.8402066,Coast,Kilifi,Bahari,Township,U,1.00E+00,0.00E+00,0.00E+00,,Kilifi,11544,771.9524536
995_5,1090105042_09,-3.647859118,39.8442135,Coast,Kilifi,Bahari,Township,U,1.00E+00,0.00E+00,0.00E+00,22080,Kilifi,11544,771.9524536
995_5,1090105042_02,-3.646681691,39.8437884,Coast,Kilifi,Bahari,Township,U,1.00E+00,0.00E+00,1.00E+00,,Kilifi,77184,771.9524536
995_5,1090105042_04,-3.645851289,39.8408475,Coast,Kilifi,Bahari,Township,U,1.00E+00,0.00E+00,1.00E+00,,Kilifi,49352,771.9524536
995_5,1090105042_08,-3.651629077,39.840932,Coast,Kilifi,Bahari,Township,U,1.00E+00,0.00E+00,0.00E+00,,Kilifi,19544,771.9524536
995_5,1090105042_11,-3.644651675,39.8441118,Coast,Kilifi,Bahari,Township,U,1.00E+00,0.00E+00,0.00E+00,,Kilifi,11544,771.9524536
